ID,DATE,TIME,ROLE,COMPANY_NAME,LOCATION,LINK
27511,2024-04-10,0 days 07:30:44,Certified Medical Assistant,CoreLife Healthcare,"Pineville, NC",https://www.linkedin.com/jobs/view/certified-medical-assistant-at-corelife-healthcare-3891691509?position=17&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=rxpHV9Yh9l%2FKdE0n8OrzeQ%3D%3D&trk=public_jobs_jserp-result_search-card
27512,2024-04-10,0 days 07:30:44,Personal Care Aide / CNA,Victorian Senior Care,"Mayodan, NC",https://www.linkedin.com/jobs/view/personal-care-aide-cna-at-victorian-senior-care-3889262215?position=18&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=Mzjat5x4NmxxIcV6OabIyA%3D%3D&trk=public_jobs_jserp-result_search-card
27513,2024-04-10,0 days 07:30:44,Travel Nurse - Intensive Care Unit ($2600-$3200/Week),Vetted Health,"High Point, NC",https://www.linkedin.com/jobs/view/travel-nurse-intensive-care-unit-%242600-%243200-week-at-vetted-health-3890754020?position=19&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=1joqcKmTbgm%2BKPMYDRvKCA%3D%3D&trk=public_jobs_jserp-result_search-c
27514,2024-04-10,0 days 07:30:44,RN,"Solantra Health, PLLC","Goldsboro, NC",https://www.linkedin.com/jobs/view/rn-at-solantra-health-pllc-3890074350?position=20&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=Dvl6ymF9bx9tPpwXZKOTaQ%3D%3D&trk=public_jobs_jserp-result_search-card
27515,2024-04-10,0 days 07:30:44,Phase I Technical Reviewer,LaBella Associates,"Charlotte, NC",https://www.linkedin.com/jobs/view/phase-i-technical-reviewer-at-labella-associates-3888115456?position=21&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=F1agVqS7KgX13L%2Bbap2Xow%3D%3D&trk=public_jobs_jserp-result_search-card
27516,2024-04-10,0 days 07:30:44,Clinical Educator,Appalachian State University,"Boone, NC",https://www.linkedin.com/jobs/view/clinical-educator-at-appalachian-state-university-3889634313?position=22&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=osRUCu%2FB5u5Hpmiyd5QJBw%3D%3D&trk=public_jobs_jserp-result_search-card
27517,2024-04-10,0 days 07:30:44,"Virtual Respiratory Representative, Midwest",Verona Pharma,"Raleigh, NC",https://www.linkedin.com/jobs/view/virtual-respiratory-representative-midwest-at-verona-pharma-3891696009?position=23&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=oBNq149mD%2F%2F4%2BWfzFkjhOg%3D%3D&trk=public_jobs_jserp-result_search-card
27518,2024-04-10,0 days 07:30:44,Travel Clinical Laboratory Scientist ($2700-$3200/Week),Vetted Health,"Wilmington, NC",https://www.linkedin.com/jobs/view/travel-clinical-laboratory-scientist-%242700-%243200-week-at-vetted-health-3890742629?position=24&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=IDzqexMKK%2BnfGdpG1NuDNw%3D%3D&trk=public_jobs_jserp-result_sear
27519,2024-04-10,0 days 07:30:44,Regional Mentor QA Reviewer (Hybrid),Acentra Health,"Asheville, NC",https://www.linkedin.com/jobs/view/regional-mentor-qa-reviewer-hybrid-at-acentra-health-3887689347?position=25&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=%2B%2B21k96kHfhm6bWQVyU53A%3D%3D&trk=public_jobs_jserp-result_search-card
27520,2024-04-10,0 days 07:30:44,Travel Nurse - Intensive Care Unit ($2600-$3200/Week),Vetted Health,"Fayetteville, NC",https://www.linkedin.com/jobs/view/travel-nurse-intensive-care-unit-%242600-%243200-week-at-vetted-health-3890398339?position=26&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=pusiCv75cVFgzoF1f9IyJQ%3D%3D&trk=public_jobs_jserp-result_search-car
27521,2024-04-10,0 days 07:30:44,Laboratory Assistant 1,Open Systems Inc.,"Triangle, NC",https://www.linkedin.com/jobs/view/laboratory-assistant-1-at-open-systems-inc-3888441149?position=27&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=i6hyzJYJSBIL4FreIGBuFA%3D%3D&trk=public_jobs_jserp-result_search-card
27522,2024-04-10,0 days 07:30:44,Housekeeper (Full-Time),Navion Senior Living,"Hendersonville, NC",https://www.linkedin.com/jobs/view/housekeeper-full-time-at-navion-senior-living-3887671449?position=28&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=dU0%2BOvJW1mFt02ScPAZpcQ%3D%3D&trk=public_jobs_jserp-result_search-card
27523,2024-04-10,0 days 07:30:44,PATIENT SERVICE ASSOCIATE - DUKE CHILDREN'S AND INTERNAL MEDICINE,Duke University,"Durham, NC",https://www.linkedin.com/jobs/view/patient-service-associate-duke-children-s-and-internal-medicine-at-duke-university-3891746417?position=29&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=IW7QTS7CHARtaaPskZdPhw%3D%3D&trk=public_jobs_jserp-resul
27524,2024-04-10,0 days 07:30:44,Housekeeper (Full-Time),Navion Senior Living,"Flat Rock, NC",https://www.linkedin.com/jobs/view/housekeeper-full-time-at-navion-senior-living-3888110596?position=30&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=buczerYXe0XYCfNlsnG3cw%3D%3D&trk=public_jobs_jserp-result_search-card
27525,2024-04-10,0 days 07:30:44,Medical Laboratory Assistant,Randstad Life Sciences US,"Durham, NC",https://www.linkedin.com/jobs/view/medical-laboratory-assistant-at-randstad-life-sciences-us-3887195585?position=31&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=kbJydrp1HyPG6nTBSMyIaQ%3D%3D&trk=public_jobs_jserp-result_search-card
27526,2024-04-10,0 days 07:30:44,Health Information Specialist I-Onsite,Datavant,"Wilmington, NC",https://www.linkedin.com/jobs/view/health-information-specialist-i-onsite-at-datavant-3891715317?position=32&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=4pVpxGTwd%2BF%2FOOi2EK%2Banw%3D%3D&trk=public_jobs_jserp-result_search-card
27527,2024-04-10,0 days 07:30:44,Medical Coordinator Support,LHH,"Raleigh, NC",https://www.linkedin.com/jobs/view/medical-coordinator-support-at-lhh-3887173500?position=33&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=qKnryW1b4iLFxRadZ0CrtA%3D%3D&trk=public_jobs_jserp-result_search-card
27528,2024-04-10,0 days 07:30:44,Remote Recruiter Nursing Healthcare,Clinical Management Consultants,"Durham, NC",https://www.linkedin.com/jobs/view/remote-recruiter-nursing-healthcare-at-clinical-management-consultants-3891574209?position=34&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=TD3Tw%2B6eJNzoMQALGSu87Q%3D%3D&trk=public_jobs_jserp-result_search-c
27529,2024-04-10,0 days 07:30:44,Population Health Data Strategist,Software Technology Inc.,"Raleigh, NC",https://www.linkedin.com/jobs/view/population-health-data-strategist-at-software-technology-inc-3891576002?position=35&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=TlRQvR3rXEaugZJhtJIIgA%3D%3D&trk=public_jobs_jserp-result_search-card
27530,2024-04-10,0 days 07:30:44,Billing Manager,Mosaic Pediatric Therapy,"Charlotte, NC",https://www.linkedin.com/jobs/view/billing-manager-at-mosaic-pediatric-therapy-3891695033?position=36&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=OBkE%2Bgfj5X5gCIjJY%2FD9dA%3D%3D&trk=public_jobs_jserp-result_search-card
27531,2024-04-10,0 days 07:30:44,Healthcare Recruiter,Planet Healthcare,"Raleigh, NC",https://www.linkedin.com/jobs/view/healthcare-recruiter-at-planet-healthcare-3886896331?position=37&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=sSsz6XeSUIlBX%2BnZdCVElw%3D%3D&trk=public_jobs_jserp-result_search-card
27532,2024-04-10,0 days 07:30:44,Recruiting Supervisor,Mosaic Pediatric Therapy,"Charlotte, NC",https://www.linkedin.com/jobs/view/recruiting-supervisor-at-mosaic-pediatric-therapy-3891689758?position=38&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=oCAnShdamcOS%2BL5pC5QNNA%3D%3D&trk=public_jobs_jserp-result_search-card
27533,2024-04-10,0 days 07:30:44,Personal Care Assistant (PCA) second shift,SanStone Health & Rehabilitation,"Wilkesboro, NC",https://www.linkedin.com/jobs/view/personal-care-assistant-pca-second-shift-at-sanstone-health-rehabilitation-3891531398?position=39&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=LTpUS70O1xGL5dfLIbNZzw%3D%3D&trk=public_jobs_jserp-result_search
27534,2024-04-10,0 days 07:30:44,Nutrition Care Associate - Patient Care / Nutrition Care / Full Time 6:30a-6:30p,Catawba Valley Health System,"North Carolina, United States",https://www.linkedin.com/jobs/view/nutrition-care-associate-patient-care-nutrition-care-full-time-6-30a-6-30p-at-catawba-valley-health-system-3883465198?position=40&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=VTssci4BMZyMUTkEZbAO9Q%3D%3D&trk
27535,2024-04-10,0 days 07:30:44,"Clinical Care Manager - RN, LPN or RMA",EMrecruits,"Fayetteville, NC",https://www.linkedin.com/jobs/view/clinical-care-manager-rn-lpn-or-rma-at-emrecruits-3889710884?position=41&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=GSOFcwJ2EjvQsrhwsiA3Kw%3D%3D&trk=public_jobs_jserp-result_search-card
27536,2024-04-10,0 days 07:30:44,Quality Control Laboratory Assistant,Randstad USA,"Durham, NC",https://www.linkedin.com/jobs/view/quality-control-laboratory-assistant-at-randstad-usa-3891580665?position=42&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=FqcS5LYc0P2Ucl7UJVDjtg%3D%3D&trk=public_jobs_jserp-result_search-card
27537,2024-04-10,0 days 07:30:44,Quality Control Laboratory Assistant,Randstad USA,"Durham, NC",https://www.linkedin.com/jobs/view/quality-control-laboratory-assistant-at-randstad-usa-3891581623?position=43&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=dOkJjJpT8nKkS0AgMLbJzQ%3D%3D&trk=public_jobs_jserp-result_search-card
27538,2024-04-10,0 days 07:30:44,Pharmacy Relationship Manager,Healthcare Marketing Group LLC,"Durham, NC",https://www.linkedin.com/jobs/view/pharmacy-relationship-manager-at-healthcare-marketing-group-llc-3887693300?position=44&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=dIH6CPgIjw0dL%2BERosPr5w%3D%3D&trk=public_jobs_jserp-result_search-card
27539,2024-04-10,0 days 07:30:44,"Intake Coordinator Winston Salem, NC",Health Connect America,"Winston-Salem, NC",https://www.linkedin.com/jobs/view/intake-coordinator-winston-salem-nc-at-health-connect-america-3889382215?position=45&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=tYw7UjpcxqGhruE97sPRPA%3D%3D&trk=public_jobs_jserp-result_search-card
27540,2024-04-10,0 days 07:30:44,Pharmacy Relationship Manager,Healthcare Marketing Group LLC,"Charlotte, NC",https://www.linkedin.com/jobs/view/pharmacy-relationship-manager-at-healthcare-marketing-group-llc-3887650761?position=46&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=%2Ftr3MPK91GhuENI9LQ0W9g%3D%3D&trk=public_jobs_jserp-result_search-card
27541,2024-04-10,0 days 07:30:44,RN Home Health Part Time,CenterWell Home Health,"Advance, NC",https://www.linkedin.com/jobs/view/rn-home-health-part-time-at-centerwell-home-health-3889379969?position=47&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=0vhx%2FVy8hXmYeTZqfETiJQ%3D%3D&trk=public_jobs_jserp-result_search-card
27542,2024-04-10,0 days 07:30:44,Medical Donation Coordinator,LHH,"Raleigh, NC",https://www.linkedin.com/jobs/view/medical-donation-coordinator-at-lhh-3887171942?position=48&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=L42cvI8BBupejdwo5%2FIErQ%3D%3D&trk=public_jobs_jserp-result_search-card
27543,2024-04-10,0 days 07:30:44,Quality Control Lab Assistant,Novonesis,"Franklinton, NC",https://www.linkedin.com/jobs/view/quality-control-lab-assistant-at-novonesis-3887120674?position=49&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=i5mvrcjWsb6QGpvlDyA1GA%3D%3D&trk=public_jobs_jserp-result_search-card
27544,2024-04-10,0 days 07:30:44,Population Health Data Strategist,"LanceSoft, Inc.","Raleigh, NC",https://www.linkedin.com/jobs/view/population-health-data-strategist-at-lancesoft-inc-3887625458?position=50&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=Cnm%2B%2FYOz%2FU3h6rIjy%2BBbuQ%3D%3D&trk=public_jobs_jserp-result_search-card
27545,2024-04-10,0 days 07:30:44,Travel Clinical Laboratory Scientist ($2700-$3200/Week),Vetted Health,"Jacksonville, NC",https://www.linkedin.com/jobs/view/travel-clinical-laboratory-scientist-%242700-%243200-week-at-vetted-health-3890571902?position=51&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=fKn8sSeNQzs0f%2BAKNHxajQ%3D%3D&trk=public_jobs_jserp-result_sear
27546,2024-04-10,0 days 07:30:44,"Analyst, Case Mgmt Specialist (Remote)",CVS Health,"Raleigh, NC",https://www.linkedin.com/jobs/view/analyst-case-mgmt-specialist-remote-at-cvs-health-3887121451?position=52&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=XVh7PueX3HWCN1DIohAEDg%3D%3D&trk=public_jobs_jserp-result_search-card
27547,2024-04-10,0 days 07:30:44,Housekeeper,Victorian Senior Care,"Mayodan, NC",https://www.linkedin.com/jobs/view/housekeeper-at-victorian-senior-care-3891386987?position=53&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=YRO%2BJD5IZKultdQoDwZPJQ%3D%3D&trk=public_jobs_jserp-result_search-card
27548,2024-04-10,0 days 07:30:44,Health Data Strategist,InstantServe LLC,"Raleigh, NC",https://www.linkedin.com/jobs/view/health-data-strategist-at-instantserve-llc-3887635475?position=54&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=Der1ifFXBbPB%2FiX9LBrDGA%3D%3D&trk=public_jobs_jserp-result_search-card
